Gene stable ID	Human gene stable ID	Human orthology confidence [0 low, 1 high]
FBgn0032067	ENSG00000269242	0
FBgn0032067	ENSG00000104774	1
FBgn0032067	ENSG00000269590	0
FBgn0038549		
FBgn0263830	ENSG00000278535	1
FBgn0266579	ENSG00000272414	0
FBgn0266579	ENSG00000189157	0
FBgn0036984	ENSG00000164893	0
FBgn0036984	ENSG00000003989	0
FBgn0036984	ENSG00000130876	0
FBgn0051281		
FBgn0014028	ENSG00000117118	0
FBgn0030590		
FBgn0034511		
FBgn0267871		
FBgn0044810		
FBgn0025383	ENSG00000145649	0
FBgn0025383	ENSG00000019991	0
FBgn0025383	ENSG00000100100	0
FBgn0025383	ENSG00000173531	0
FBgn0025383	ENSG00000188086	0
FBgn0025383	ENSG00000113088	0
FBgn0025383	ENSG00000148702	0
FBgn0000289		
FBgn0267142		
FBgn0038405		
FBgn0040512	ENSG00000005243	1
FBgn0040512	ENSG00000111481	1
FBgn0261788	ENSG00000029534	0
FBgn0031929	ENSG00000144410	0
FBgn0031929	ENSG00000165078	0
FBgn0031929	ENSG00000080618	0
FBgn0031929	ENSG00000128510	0
FBgn0031929	ENSG00000158516	0
FBgn0031929	ENSG00000153002	0
FBgn0031929	ENSG00000158525	0
FBgn0031929	ENSG00000163751	0
FBgn0031929	ENSG00000091704	0
FBgn0266966		
FBgn0039078		
FBgn0036935		
FBgn0041605	ENSG00000168993	1
FBgn0041605	ENSG00000166569	0
FBgn0041605	ENSG00000213578	0
FBgn0041605	ENSG00000145920	1
FBgn0263442		
FBgn0033365		
FBgn0285992		
FBgn0039315		
FBgn0003267		
FBgn0053413		
FBgn0263517		
FBgn0267169		
FBgn0005779	ENSG00000213639	1
FBgn0003008	ENSG00000177879	1
FBgn0003008	ENSG00000157823	1
FBgn0034705	ENSG00000181744	0
FBgn0034705	ENSG00000147113	0
FBgn0086062		
FBgn0265845		
FBgn0039927	ENSG00000149403	0
FBgn0265677		
FBgn0035070	ENSG00000164344	0
FBgn0035070	ENSG00000184647	0
FBgn0035070	ENSG00000253649	0
FBgn0035070	ENSG00000131187	0
FBgn0035070	ENSG00000129451	0
FBgn0035070	ENSG00000159403	0
FBgn0035070	ENSG00000139178	0
FBgn0031855	ENSG00000188322	0
FBgn0031855	ENSG00000231274	0
FBgn0267442		
FBgn0016041	ENSG00000130204	1
FBgn0016041	ENSG00000158882	1
FBgn0265817		
FBgn0013433		
FBgn0264373		
FBgn0267736		
FBgn0031265		
FBgn0051547		
FBgn0040279		
FBgn0039683	ENSG00000184911	0
FBgn0039683	ENSG00000269502	0
FBgn0039683	ENSG00000143006	0
FBgn0039683	ENSG00000142025	0
FBgn0037563		
FBgn0265598		
FBgn0259978		
FBgn0263994		
FBgn0033474	ENSG00000153786	0
FBgn0033474	ENSG00000204160	0
FBgn0033474	ENSG00000136247	0
FBgn0033474	ENSG00000175893	0
FBgn0033474	ENSG00000188818	0
FBgn0033474	ENSG00000286094	0
FBgn0033474	ENSG00000206077	0
FBgn0033474	ENSG00000180776	0
FBgn0033474	ENSG00000104219	0
FBgn0033474	ENSG00000159714	0
FBgn0033474	ENSG00000102383	0
FBgn0033474	ENSG00000188706	0
FBgn0031060	ENSG00000128694	1
FBgn0250814		
FBgn0051624	ENSG00000140682	0
FBgn0051624	ENSG00000089159	0
FBgn0051624	ENSG00000110031	0
FBgn0263765		
FBgn0025525		
FBgn0033826		
FBgn0034317		
FBgn0035782		
FBgn0262334		
FBgn0033061	ENSG00000185420	0
FBgn0033061	ENSG00000186532	0
FBgn0033061	ENSG00000143499	0
FBgn0033061	ENSG00000115593	0
FBgn0033061	ENSG00000141497	0
FBgn0267727		
FBgn0025549	ENSG00000109103	1
FBgn0025549	ENSG00000175970	1
FBgn0085784		
FBgn0002643		
FBgn0034451	ENSG00000105254	1
FBgn0020371		
FBgn0266010		
FBgn0085442	ENSG00000188580	0
FBgn0085442	ENSG00000185942	0
FBgn0085442	ENSG00000101198	0
FBgn0085442	ENSG00000084628	0
FBgn0267306		
FBgn0058298		
FBgn0053477		
FBgn0039210	ENSG00000137656	1
FBgn0265299		
FBgn0053319		
FBgn0029995		
FBgn0037815	ENSG00000077348	1
FBgn0005664		
FBgn0053774		
FBgn0031178		
FBgn0262107		
FBgn0039404	ENSG00000158526	1
FBgn0010300		
FBgn0261722	ENSG00000160325	0
FBgn0053095		
FBgn0028540		
FBgn0051475	ENSG00000078808	0
FBgn0036080		
FBgn0259198	ENSG00000099800	1
FBgn0002930		
FBgn0036279	ENSG00000124140	0
FBgn0036279	ENSG00000074803	0
FBgn0036279	ENSG00000064651	0
FBgn0036279	ENSG00000140199	0
FBgn0036279	ENSG00000113504	0
FBgn0036279	ENSG00000070915	0
FBgn0036279	ENSG00000124067	0
FBgn0265202		
FBgn0039407	ENSG00000166166	1
FBgn0013995		
FBgn0030662	ENSG00000131873	0
FBgn0262789		
FBgn0038866		
FBgn0013750	ENSG00000165527	1
FBgn0033969		
FBgn0284253	ENSG00000133706	1
FBgn0011884		
FBgn0263086		
FBgn0025645		
FBgn0029903	ENSG00000103426	1
FBgn0029903	ENSG00000262246	1
FBgn0039736	ENSG00000181045	1
FBgn0051944		
FBgn0035550		
FBgn0033778	ENSG00000197658	0
FBgn0033778	ENSG00000197891	0
FBgn0033778	ENSG00000175003	0
FBgn0033778	ENSG00000149742	0
FBgn0033778	ENSG00000184999	0
FBgn0033778	ENSG00000196600	0
FBgn0033778	ENSG00000157703	0
FBgn0033778	ENSG00000149452	0
FBgn0033778	ENSG00000092096	0
FBgn0033778	ENSG00000168065	0
FBgn0033778	ENSG00000137204	0
FBgn0033778	ENSG00000146477	0
FBgn0033778	ENSG00000137266	0
FBgn0033778	ENSG00000004809	0
FBgn0033778	ENSG00000197375	0
FBgn0033778	ENSG00000197208	0
FBgn0033778	ENSG00000197901	0
FBgn0033778	ENSG00000163393	0
FBgn0033778	ENSG00000112499	0
FBgn0033778	ENSG00000172940	0
FBgn0033778	ENSG00000259803	0
FBgn0033778	ENSG00000144671	0
FBgn0033846	ENSG00000132749	0
FBgn0031728	ENSG00000144381	1
FBgn0087012	ENSG00000135914	0
FBgn0087012	ENSG00000147246	0
FBgn0087012	ENSG00000102468	0
FBgn0032524	ENSG00000074696	1
FBgn0032524	ENSG00000188921	0
FBgn0033885	ENSG00000116288	1
FBgn0030703	ENSG00000101856	0
FBgn0030703	ENSG00000164040	0
FBgn0266538		
FBgn0085273		
FBgn0265926		
FBgn0001233	ENSG00000096384	1
FBgn0001233	ENSG00000080824	1
FBgn0266864		
FBgn0263270		
FBgn0260721		
FBgn0039070		
FBgn0266218		
FBgn0005649		
FBgn0265581		
FBgn0085520		
FBgn0032036	ENSG00000123643	0
FBgn0032036	ENSG00000166558	0
FBgn0032036	ENSG00000017483	0
FBgn0032036	ENSG00000101438	0
FBgn0032036	ENSG00000180773	0
FBgn0032036	ENSG00000103042	0
FBgn0032036	ENSG00000111371	0
FBgn0032036	ENSG00000134294	0
FBgn0032036	ENSG00000186335	0
FBgn0032036	ENSG00000186334	0
FBgn0034072	ENSG00000173402	0
FBgn0267246		
FBgn0039459	ENSG00000138785	0
FBgn0262006		
FBgn0039677		
FBgn0033657	ENSG00000165449	0
FBgn0033657	ENSG00000152779	0
FBgn0033657	ENSG00000108932	0
FBgn0033657	ENSG00000168679	0
FBgn0033657	ENSG00000170190	0
FBgn0033657	ENSG00000174326	0
FBgn0033657	ENSG00000118596	0
FBgn0033657	ENSG00000174327	0
FBgn0033657	ENSG00000155380	0
FBgn0033657	ENSG00000163053	0
FBgn0033657	ENSG00000147100	0
FBgn0033657	ENSG00000112394	0
FBgn0033657	ENSG00000100156	0
FBgn0033657	ENSG00000141526	0
FBgn0033762	ENSG00000014824	1
FBgn0264391		
FBgn0086706	ENSG00000164163	1
FBgn0051729		
FBgn0045474		
FBgn0003074	ENSG00000105220	0
FBgn0266675		
FBgn0014000		
FBgn0025716		
FBgn0266638		
FBgn0033656	ENSG00000012174	1
FBgn0035210		
FBgn0262407		
FBgn0054010		
FBgn0034650	ENSG00000175550	1
FBgn0005612	ENSG00000181449	0
FBgn0005612	ENSG00000177732	0
FBgn0005612	ENSG00000100146	0
FBgn0005612	ENSG00000110693	0
FBgn0005612	ENSG00000181378	0
FBgn0005612	ENSG00000168875	0
FBgn0005612	ENSG00000124766	0
FBgn0005612	ENSG00000005513	0
FBgn0005612	ENSG00000176887	0
FBgn0005612	ENSG00000129194	0
FBgn0005612	ENSG00000143842	0
FBgn0005612	ENSG00000039600	0
FBgn0005612	ENSG00000171056	0
FBgn0005612	ENSG00000258724	0
FBgn0005612	ENSG00000164736	0
FBgn0005612	ENSG00000134532	0
FBgn0005612	ENSG00000134595	0
FBgn0005612	ENSG00000125398	0
FBgn0005612	ENSG00000184895	0
FBgn0005612	ENSG00000203883	0
FBgn0036305		
FBgn0039833		
FBgn0039943	ENSG00000163877	1
FBgn0265752		
FBgn0267619		
FBgn0039714	ENSG00000165915	1
FBgn0261119	ENSG00000110107	1
FBgn0053369		
FBgn0261067	ENSG00000175324	1
FBgn0029810		
FBgn0030120		
FBgn0262447		
FBgn0032110		
FBgn0052413	ENSG00000115828	1
FBgn0052413	ENSG00000011478	0
FBgn0050147	ENSG00000174611	0
FBgn0050147	ENSG00000197893	0
FBgn0050147	ENSG00000078114	0
FBgn0050147	ENSG00000183091	0
FBgn0265082		
FBgn0034807	ENSG00000198670	0
FBgn0034807	ENSG00000237412	0
FBgn0261699		
FBgn0029118	ENSG00000172340	1
FBgn0003510		
FBgn0086265		
FBgn0263462		
FBgn0029084		
FBgn0005322		
FBgn0045035		
FBgn0040608		
FBgn0266970		
FBgn0034856		
FBgn0053892	ENSG00000146047	0
FBgn0053892	ENSG00000285480	0
FBgn0053892	ENSG00000101812	0
FBgn0053892	ENSG00000123569	0
FBgn0039128	ENSG00000124688	0
FBgn0034360	ENSG00000213638	1
FBgn0035632	ENSG00000068120	1
FBgn0011953		
FBgn0036580	ENSG00000105185	1
FBgn0038331	ENSG00000114209	1
FBgn0039192		
FBgn0031168		
FBgn0011603		
FBgn0052057		
FBgn0035645	ENSG00000197658	0
FBgn0035645	ENSG00000197891	0
FBgn0035645	ENSG00000175003	0
FBgn0035645	ENSG00000149742	0
FBgn0035645	ENSG00000184999	0
FBgn0035645	ENSG00000196600	0
FBgn0035645	ENSG00000157703	0
FBgn0035645	ENSG00000149452	0
FBgn0035645	ENSG00000092096	0
FBgn0035645	ENSG00000168065	0
FBgn0035645	ENSG00000137204	0
FBgn0035645	ENSG00000146477	0
FBgn0035645	ENSG00000137266	0
FBgn0035645	ENSG00000004809	0
FBgn0035645	ENSG00000197375	0
FBgn0035645	ENSG00000197208	0
FBgn0035645	ENSG00000197901	0
FBgn0035645	ENSG00000163393	0
FBgn0035645	ENSG00000112499	0
FBgn0035645	ENSG00000172940	0
FBgn0035645	ENSG00000259803	0
FBgn0035645	ENSG00000144671	0
FBgn0085339		
FBgn0053429		
FBgn0046692		
FBgn0031440		
FBgn0029506		
FBgn0039265		
FBgn0265099		
FBgn0061476	ENSG00000174442	0
FBgn0262357		
FBgn0261397		
FBgn0264862		
FBgn0039038		
FBgn0038747	ENSG00000140750	0
FBgn0038747	ENSG00000006740	0
FBgn0038747	ENSG00000285304	0
FBgn0038747	ENSG00000100092	0
FBgn0045485		
FBgn0029990		
FBgn0266989		
FBgn0030605	ENSG00000099795	1
FBgn0267070		
FBgn0036690		
FBgn0036759	ENSG00000241360	0
FBgn0036759	ENSG00000184207	0
FBgn0014861	ENSG00000073111	1
FBgn0053901		
FBgn0037995	ENSG00000156110	1
FBgn0036486	ENSG00000116062	1
FBgn0265176		
FBgn0015380		
FBgn0284081		
FBgn0020633	ENSG00000166508	1
FBgn0051848		
FBgn0038398	ENSG00000203837	0
FBgn0038398	ENSG00000101670	0
FBgn0038398	ENSG00000175445	0
FBgn0038398	ENSG00000188992	0
FBgn0038398	ENSG00000175535	0
FBgn0038398	ENSG00000166035	0
FBgn0038398	ENSG00000163898	0
FBgn0038398	ENSG00000187021	0
FBgn0038398	ENSG00000144837	0
FBgn0038398	ENSG00000266200	0
FBgn0037554	ENSG00000101751	1
FBgn0015614	ENSG00000221823	0
FBgn0015614	ENSG00000273398	0
FBgn0051845		
FBgn0031255	ENSG00000165533	1
FBgn0027609		
FBgn0037828	ENSG00000196860	1
FBgn0037828	ENSG00000173726	1
FBgn0035461		
FBgn0014466		
FBgn0037396	ENSG00000137251	0
FBgn0037396	ENSG00000136943	0
FBgn0037396	ENSG00000135047	0
FBgn0037396	ENSG00000174080	0
FBgn0034970	ENSG00000018408	0
FBgn0036765	ENSG00000135677	0
FBgn0036765	ENSG00000141337	0
FBgn0036765	ENSG00000196562	0
FBgn0036765	ENSG00000062096	0
FBgn0036765	ENSG00000101846	0
FBgn0036765	ENSG00000006756	0
FBgn0036765	ENSG00000205667	0
FBgn0036765	ENSG00000113273	0
FBgn0036765	ENSG00000137573	0
FBgn0036765	ENSG00000164291	0
FBgn0036765	ENSG00000183876	0
FBgn0036765	ENSG00000157399	0
FBgn0036765	ENSG00000180801	0
FBgn0036765	ENSG00000141012	0
FBgn0036765	ENSG00000100299	0
FBgn0265063		
FBgn0083946		
FBgn0266064	ENSG00000104812	1
FBgn0266064	ENSG00000111713	1
FBgn0264470		
FBgn0029155	ENSG00000151376	1
FBgn0029155	ENSG00000065833	1
FBgn0029155	ENSG00000082212	1
FBgn0085428	ENSG00000255346	1
FBgn0267889		
FBgn0003655		
FBgn0010808		
FBgn0082972		
FBgn0033110		
FBgn0001990	ENSG00000198026	0
FBgn0001990	ENSG00000020256	0
FBgn0052483	ENSG00000121064	1
FBgn0033212	ENSG00000186648	0
FBgn0033212	ENSG00000159753	0
FBgn0033212	ENSG00000079691	0
FBgn0033212	ENSG00000023191	0
FBgn0033807	ENSG00000184945	0
FBgn0033807	ENSG00000185176	0
FBgn0033807	ENSG00000178301	0
FBgn0051700		
FBgn0010611	ENSG00000112972	1
FBgn0010611	ENSG00000134240	1
FBgn0262790		
FBgn0030065		
FBgn0052762		
FBgn0037028	ENSG00000167930	0
FBgn0037028	ENSG00000084444	0
FBgn0030764		
FBgn0033065		
FBgn0040629	ENSG00000174990	0
FBgn0040629	ENSG00000063180	0
FBgn0040629	ENSG00000074410	0
FBgn0040629	ENSG00000185015	0
FBgn0040629	ENSG00000164879	0
FBgn0040629	ENSG00000133742	0
FBgn0040629	ENSG00000178538	0
FBgn0040629	ENSG00000107159	0
FBgn0040629	ENSG00000169239	0
FBgn0040629	ENSG00000168748	0
FBgn0040629	ENSG00000131686	0
FBgn0040554		
FBgn0261859	ENSG00000070601	0
FBgn0261859	ENSG00000147234	0
FBgn0261859	ENSG00000169933	0
FBgn0030748		
FBgn0037986	ENSG00000116218	0
FBgn0031116		
FBgn0037092	ENSG00000046653	0
FBgn0037092	ENSG00000150625	0
FBgn0037092	ENSG00000123560	0
FBgn0000227		
FBgn0030377	ENSG00000127022	1
FBgn0030377	ENSG00000153132	1
FBgn0039562	ENSG00000166598	1
FBgn0030336	ENSG00000134146	0
FBgn0030222	ENSG00000148120	0
FBgn0030222	ENSG00000142327	0
FBgn0030222	ENSG00000164307	0
FBgn0030222	ENSG00000164308	0
FBgn0030222	ENSG00000072657	0
FBgn0030222	ENSG00000113441	0
FBgn0030222	ENSG00000176393	0
FBgn0030222	ENSG00000172901	0
FBgn0030222	ENSG00000166825	0
FBgn0262099		
FBgn0266963		
FBgn0267189		
FBgn0265924		
FBgn0259151		
FBgn0285943	ENSG00000167863	0
FBgn0031628	ENSG00000169249	1
FBgn0033216	ENSG00000062282	1
FBgn0033216	ENSG00000106384	1
FBgn0033216	ENSG00000166391	1
FBgn0033216	ENSG00000204195	1
FBgn0033216	ENSG00000147160	1
FBgn0033216	ENSG00000124003	1
FBgn0033216	ENSG00000184210	1
FBgn0038849		
FBgn0262239		
FBgn0037147		
FBgn0038219		
FBgn0086519		
FBgn0053998		
FBgn0012002		
FBgn0262542		
FBgn0011742	ENSG00000138071	1
FBgn0050020	ENSG00000197841	0
FBgn0050020	ENSG00000089335	0
FBgn0050020	ENSG00000174586	0
FBgn0050020	ENSG00000189420	0
FBgn0050020	ENSG00000196247	0
FBgn0050020	ENSG00000180035	0
FBgn0050020	ENSG00000160321	0
FBgn0050020	ENSG00000197937	0
FBgn0050020	ENSG00000096654	0
FBgn0050020	ENSG00000170949	0
FBgn0050020	ENSG00000197497	0
FBgn0050020	ENSG00000169951	0
FBgn0050020	ENSG00000261459	0
FBgn0050020	ENSG00000169955	0
FBgn0050020	ENSG00000156853	0
FBgn0050020	ENSG00000198040	0
FBgn0050020	ENSG00000197162	0
FBgn0050020	ENSG00000269237	0
FBgn0050020	ENSG00000213973	0
FBgn0050020	ENSG00000196350	0
FBgn0050020	ENSG00000229809	0
FBgn0050020	ENSG00000167232	0
FBgn0038000		
FBgn0263025	ENSG00000169087	0
FBgn0021767	ENSG00000112837	0
FBgn0045862	ENSG00000108349	0
FBgn0038074	ENSG00000124713	1
FBgn0014411	ENSG00000151502	1
FBgn0014411	ENSG00000122958	1
FBgn0010768		
FBgn0267795	ENSG00000135723	0
FBgn0267795	ENSG00000184922	0
FBgn0267795	ENSG00000131504	0
FBgn0267795	ENSG00000187164	0
FBgn0267795	ENSG00000161791	0
FBgn0267795	ENSG00000198173	0
FBgn0267795	ENSG00000185448	0
FBgn0267795	ENSG00000147202	0
FBgn0267795	ENSG00000109920	0
FBgn0267795	ENSG00000189132	0
FBgn0016076	ENSG00000268480	0
FBgn0016076	ENSG00000165030	0
FBgn0031201		
FBgn0038388		
FBgn0011949		
FBgn0029831		
FBgn0267001	ENSG00000218336	0
FBgn0267001	ENSG00000145934	0
FBgn0267001	ENSG00000149256	0
FBgn0267001	ENSG00000009694	0
FBgn0033873		
FBgn0033304		
FBgn0029892	ENSG00000148399	1
FBgn0046876		
FBgn0051391	ENSG00000165807	0
FBgn0039896		
FBgn0028744	ENSG00000261236	1
FBgn0037069		
FBgn0259857		
FBgn0083123		
FBgn0045823	ENSG00000174950	0
FBgn0045823	ENSG00000152558	0
FBgn0045823	ENSG00000135535	0
FBgn0264892		
FBgn0263864	ENSG00000120868	0
FBgn0052246		
FBgn0053527		
FBgn0032684		
FBgn0034406	ENSG00000143819	0
FBgn0047330		
FBgn0063493	ENSG00000155962	0
FBgn0063493	ENSG00000124194	0
FBgn0063493	ENSG00000169504	0
FBgn0063493	ENSG00000133433	0
FBgn0063493	ENSG00000099984	0
FBgn0063493	ENSG00000148834	0
FBgn0063493	ENSG00000159212	0
FBgn0063493	ENSG00000213719	0
FBgn0063493	ENSG00000104381	0
FBgn0063493	ENSG00000276950	0
FBgn0063493	ENSG00000065621	0
FBgn0063493	ENSG00000112782	0
FBgn0063493	ENSG00000169583	0
FBgn0264789		
FBgn0038655	ENSG00000143727	0
FBgn0027864	ENSG00000114026	1
FBgn0267970		
FBgn0264867		
FBgn0028684	ENSG00000165916	1
FBgn0027504		
FBgn0086082		
FBgn0035975		
FBgn0036741	ENSG00000163328	1
FBgn0035708	ENSG00000222009	0
FBgn0264539		
FBgn0266137		
FBgn0263697	ENSG00000144744	1
FBgn0050344	ENSG00000119457	0
FBgn0022288	ENSG00000105447	1
FBgn0053462		
FBgn0067903		
FBgn0034035	ENSG00000144591	1
FBgn0037105	ENSG00000140943	1
FBgn0034420	ENSG00000157617	0
FBgn0034420	ENSG00000172375	0
FBgn0034264	ENSG00000154447	0
FBgn0034264	ENSG00000107295	0
FBgn0034264	ENSG00000095637	0
FBgn0034264	ENSG00000154556	0
FBgn0034264	ENSG00000120896	0
FBgn0034264	ENSG00000156463	0
FBgn0034264	ENSG00000172985	0
FBgn0034264	ENSG00000097033	0
FBgn0034264	ENSG00000109686	0
FBgn0034264	ENSG00000100365	0
FBgn0034264	ENSG00000141985	0
FBgn0034264	ENSG00000148341	0
FBgn0050299		
FBgn0033799		
FBgn0267895		
FBgn0032283		
FBgn0283678		
FBgn0266915		
FBgn0086603		
FBgn0015609		
FBgn0030271		
FBgn0035755		
FBgn0052016	ENSG00000184708	0
FBgn0011202	ENSG00000198173	0
FBgn0011202	ENSG00000185448	0
FBgn0011202	ENSG00000147202	0
FBgn0011202	ENSG00000189132	0
FBgn0005683	ENSG00000136147	0
FBgn0005683	ENSG00000092140	0
FBgn0005683	ENSG00000010318	0
FBgn0005683	ENSG00000156531	0
FBgn0028342	ENSG00000099624	1
FBgn0034261	ENSG00000100099	0
FBgn0262361		
FBgn0033859	ENSG00000076924	1
FBgn0004360	ENSG00000111186	0
FBgn0004360	ENSG00000154764	0
FBgn0004360	ENSG00000075290	0
FBgn0004360	ENSG00000134245	0
FBgn0004360	ENSG00000061492	0
FBgn0004360	ENSG00000158955	0
FBgn0004360	ENSG00000143816	0
FBgn0004360	ENSG00000135925	0
FBgn0004360	ENSG00000105989	0
FBgn0004360	ENSG00000085741	0
FBgn0004360	ENSG00000154342	0
FBgn0004360	ENSG00000114251	0
FBgn0004360	ENSG00000162552	0
FBgn0004360	ENSG00000169884	0
FBgn0004360	ENSG00000188064	0
FBgn0267630		
FBgn0031026		
FBgn0263409		
FBgn0023540	ENSG00000174429	0
FBgn0052391		
FBgn0000015		
FBgn0267016		
FBgn0086660		
FBgn0033751		
FBgn0037364	ENSG00000112210	1
FBgn0035164	ENSG00000166171	1
FBgn0266464	ENSG00000073969	1
FBgn0035641	ENSG00000140284	0
FBgn0035641	ENSG00000143554	0
FBgn0035641	ENSG00000068366	0
FBgn0035641	ENSG00000151726	0
FBgn0035641	ENSG00000130304	0
FBgn0035641	ENSG00000164398	0
FBgn0035641	ENSG00000281938	0
FBgn0035641	ENSG00000083807	0
FBgn0035641	ENSG00000113396	0
FBgn0035641	ENSG00000167114	0
FBgn0035641	ENSG00000130377	0
FBgn0035641	ENSG00000123983	0
FBgn0035641	ENSG00000103740	0
FBgn0030734	ENSG00000023318	1
FBgn0033238		
FBgn0051374		
FBgn0284435		
FBgn0062961		
FBgn0263579		
FBgn0037433	ENSG00000134020	0
FBgn0037433	ENSG00000089220	0
FBgn0053773		
FBgn0264384		
FBgn0003268	ENSG00000184445	0
FBgn0034782	ENSG00000146039	0
FBgn0034782	ENSG00000124568	0
FBgn0034782	ENSG00000112337	0
FBgn0034782	ENSG00000179520	0
FBgn0034782	ENSG00000137700	0
FBgn0034782	ENSG00000160190	0
FBgn0034782	ENSG00000104888	0
FBgn0034782	ENSG00000124564	0
FBgn0034782	ENSG00000119899	0
FBgn0035859		
FBgn0050237		
FBgn0033252	ENSG00000185219	0
FBgn0033252	ENSG00000167981	0
FBgn0033252	ENSG00000197362	0
FBgn0033252	ENSG00000121417	0
FBgn0033252	ENSG00000198795	0
FBgn0033252	ENSG00000166860	0
FBgn0033252	ENSG00000148143	0
FBgn0033252	ENSG00000102935	0
FBgn0250836		
FBgn0035771	ENSG00000025796	0
FBgn0263589		
FBgn0036768	ENSG00000135677	0
FBgn0036768	ENSG00000141337	0
FBgn0036768	ENSG00000196562	0
FBgn0036768	ENSG00000062096	0
FBgn0036768	ENSG00000101846	0
FBgn0036768	ENSG00000006756	0
FBgn0036768	ENSG00000205667	0
FBgn0036768	ENSG00000113273	0
FBgn0036768	ENSG00000137573	0
FBgn0036768	ENSG00000164291	0
FBgn0036768	ENSG00000183876	0
FBgn0036768	ENSG00000157399	0
FBgn0036768	ENSG00000180801	0
FBgn0036768	ENSG00000141012	0
FBgn0036768	ENSG00000100299	0
FBgn0039754		
FBgn0052591		
FBgn0020238	ENSG00000108953	0
FBgn0263485		
FBgn0015561	ENSG00000164900	1
FBgn0015561	ENSG00000168505	1
FBgn0064766	ENSG00000176853	1
FBgn0266589		
FBgn0020445		
FBgn0267625		
FBgn0032721	ENSG00000111144	1
FBgn0265704		
FBgn0050001		
FBgn0030005		
FBgn0052237		
FBgn0284410		
FBgn0014011	ENSG00000128340	1
FBgn0019928	ENSG00000151006	0
FBgn0019928	ENSG00000178226	0
FBgn0259113	ENSG00000101868	1
FBgn0023395		
FBgn0036000	ENSG00000151576	1
FBgn0267297		
FBgn0039735	ENSG00000181163	0
FBgn0039735	ENSG00000158806	0
FBgn0039735	ENSG00000107833	0
FBgn0034710	ENSG00000163283	1
FBgn0034710	ENSG00000163295	1
FBgn0034710	ENSG00000163286	1
FBgn0034710	ENSG00000162551	1
FBgn0259737	ENSG00000260691	0
FBgn0259737	ENSG00000276203	0
FBgn0259737	ENSG00000183148	0
FBgn0259737	ENSG00000172014	0
FBgn0259737	ENSG00000148513	0
FBgn0259737	ENSG00000180777	0
FBgn0259737	ENSG00000180071	0
FBgn0259737	ENSG00000283486	0
FBgn0259737	ENSG00000230453	0
FBgn0259737	ENSG00000163046	0
FBgn0259737	ENSG00000107890	0
FBgn0259737	ENSG00000181626	0
FBgn0052062	ENSG00000100320	0
FBgn0052062	ENSG00000078328	0
FBgn0052062	ENSG00000167281	0
FBgn0014179	ENSG00000124827	1
FBgn0014179	ENSG00000137270	0
FBgn0033815		
FBgn0267658		
FBgn0029821	ENSG00000197601	1
FBgn0029821	ENSG00000064763	1
FBgn0052650		
FBgn0035099	ENSG00000163354	0
FBgn0035298	ENSG00000083720	1
FBgn0035298	ENSG00000198754	1
FBgn0030537		
FBgn0039792		
FBgn0029961		
FBgn0030824		
FBgn0250911	ENSG00000163807	1
FBgn0034085		
FBgn0015791	ENSG00000119396	1
FBgn0031034		
FBgn0042696	ENSG00000162599	1
FBgn0042696	ENSG00000008441	1
FBgn0042696	ENSG00000147862	1
FBgn0042696	ENSG00000141905	1
FBgn0266983		
FBgn0035430		
FBgn0266986		
FBgn0031792		
FBgn0011774	ENSG00000196419	0
FBgn0266172		
FBgn0036503		
FBgn0040227	ENSG00000100353	1
FBgn0034177	ENSG00000137513	1
FBgn0034086	ENSG00000128563	1
FBgn0038860		
FBgn0266204		
FBgn0085196		
FBgn0263597		
FBgn0039867	ENSG00000101138	1
FBgn0003358		
FBgn0033358		
FBgn0030873	ENSG00000145428	1
FBgn0030873	ENSG00000137522	1
FBgn0003751		
FBgn0262166	ENSG00000163930	1
FBgn0029716		
FBgn0260401	ENSG00000141026	0
FBgn0266816		
FBgn0031483		
FBgn0086027		
FBgn0053725		
FBgn0030812	ENSG00000095787	0
FBgn0032454		
FBgn0022710	ENSG00000162104	0
FBgn0037098	ENSG00000165238	0
FBgn0037098	ENSG00000185189	0
FBgn0037098	ENSG00000060237	0
FBgn0037098	ENSG00000196632	0
FBgn0037098	ENSG00000126562	0
FBgn0037098	ENSG00000133059	0
FBgn0037098	ENSG00000115216	0
FBgn0050096		
FBgn0027495		
FBgn0028481		
FBgn0085486	ENSG00000156206	1
FBgn0034383	ENSG00000066322	0
FBgn0034383	ENSG00000164181	0
FBgn0001142		
FBgn0027586		
FBgn0000094		
FBgn0030804		
FBgn0267783		
FBgn0051858		
FBgn0030872	ENSG00000153291	1
FBgn0031319	ENSG00000004534	0
FBgn0031319	ENSG00000182872	0
FBgn0031319	ENSG00000003756	0
FBgn0014343		
FBgn0039911	ENSG00000165917	0
FBgn0039503		
FBgn0011824	ENSG00000109534	1
FBgn0033929	ENSG00000110768	1
FBgn0052447		
FBgn0266067		
FBgn0033978		
FBgn0034700		
FBgn0040849	ENSG00000116032	0
FBgn0040849	ENSG00000149403	0
FBgn0040849	ENSG00000152578	0
FBgn0040849	ENSG00000182771	0
FBgn0040849	ENSG00000161509	0
FBgn0040849	ENSG00000198785	0
FBgn0040849	ENSG00000164418	0
FBgn0040849	ENSG00000171189	0
FBgn0040849	ENSG00000155511	0
FBgn0040849	ENSG00000120251	0
FBgn0040849	ENSG00000273079	0
FBgn0040849	ENSG00000152208	0
FBgn0040849	ENSG00000105464	0
FBgn0040849	ENSG00000125675	0
